name,date,time,timestamp"0","1. Embedded Technology: Cultural Sector","2018-03-07","00:00","1520380800000"
"414","Banks and Communities","2018-01-11","15:00","1515682800000"
"415","Barnett Formula: Public Sector Pay Cap","2017-07-19","00:00","1500422400000"
"416","Baseline Profit Rate 2018-19","2018-03-15","00:00","1521072000000"
"417","Basic Skills","2018-05-14","00:00","1526256000000"
"418","Basingstoke Motorway Service Areas","2018-04-24","18:36","1524594960000"
"419","Basingstoke Motorway Service Areas","2018-06-14","00:00","1528934400000"
"420","Bathing Waters","2018-07-10","12:48","1531226880000"
"421","BBC Investment: Nations and Regions","2017-06-29","00:00","1498694400000"
"422","BBC Licence Fee","2017-06-29","00:00","1498694400000"
"423","BBC Pay","2018-01-09","12:40","1515501600000"
"424","BBC Transparency","2017-09-07","13:30","1504791000000"
"425","BBC World Service","2018-05-14","00:00","1526256000000"
"426","BBC: Gender Pay Equality","2018-03-29","00:00","1522281600000"
"427","Beauty and the Built Environment","2018-10-30","14:30","1540909800000"
"428","Bedford Prison","2018-09-13","10:53","1536835980000"
"429","Beer Exports","2017-10-26","00:00","1508976000000"
"430","Beeston Station","2018-09-12","17:13","1536772380000"
"431","Belfast Agreement: Impartiality","2017-06-28","00:00","1498608000000"
"432","Belhaj and Boudchar: Litigation Update","2018-05-10","12:21","1525954860000"
"433","Bell Ringing","2018-06-07","00:00","1528329600000"
"434","Bellwin Funding","2018-03-28","00:00","1522195200000"
"435","Bellwin Scheme: Leicester","2018-11-06","00:00","1541462400000"
"436","Beneficial Ownership in Overseas Territories and Crown Dependencies","2018-05-01","00:00","1525132800000"
"437","Benefit and Pension Uprating","2018-11-23","00:00","1542931200000"
"438","Benefits and Pensions Uprating 2018-19","2017-11-27","00:00","1511740800000"
"439","Benefits System: Claimants’ Needs","2018-10-15","00:00","1539561600000"
"440","Benefits System: Working Hours","2017-11-13","00:00","1510531200000"
"441","Benidorm Attack","2018-09-04","00:00","1536019200000"
"442","Bereavement Leave: Loss of a Child","2017-09-12","16:30","1505233800000"
"443","Bilateral Loan to Ireland","2017-11-07","00:00","1510012800000"
"444","Bilateral Loan to Ireland","2018-10-15","00:00","1539561600000"
"445","Bilateral Loan: Ireland","2018-04-24","00:00","1524528000000"
"446","BILL PRESENTED","2017-11-14","00:00","1510617600000"
"447","Bill Presented","2018-03-13","00:00","1520899200000"
"448","Bills Presented","2017-09-05","00:00","1504569600000"
"449","Biological and Toxin Weapons Convention","2018-03-06","00:00","1520294400000"
"450","Biometric Residence Permits","2018-04-16","00:00","1523836800000"
"451","Biometrics Commissioner","2018-06-05","00:00","1528156800000"
"452","Biometrics Commissioner: Annual Report","2017-09-13","00:00","1505260800000"
"453","Birmingham 2022 Commonwealth Games: Shooting","2018-06-27","11:00","1530097200000"
"454","Birmingham Commonwealth Games and Shooting","2018-03-21","16:51","1521651060000"
"455","Birmingham Pub Bombings: Legal Aid","2018-04-24","00:00","1524528000000"
"456","Blacklisting","2017-09-05","13:30","1504618200000"
"457","Blackpool Teaching Hospitals NHS Foundation Trust: Governance","2018-06-27","19:03","1530126180000"
"458","Blagging: Leveson Inquiry","2018-03-07","13:31","1520429460000"
"459","Blood Cancer","2018-11-23","14:42","1542984120000"
"460","Blue Belt Programme: Marine Protected Areas","2017-12-19","16:00","1513699200000"
"461","Bombardier","2017-10-10","14:12","1507644720000"
"462","Bombardier","2018-11-22","11:33","1542886380000"
"463","Border Arrangements","2018-10-25","00:00","1540425600000"
"464","Border Facilities","2017-10-16","00:00","1508112000000"
"465","Border Force: Boats","2018-01-08","00:00","1515369600000"
"466","Border Infrastructure","2018-09-05","00:00","1536105600000"
"467","Borderlands Growth Deal","2017-10-25","00:00","1508889600000"
"468","Bosnia and Herzegovina EU-led Mission: Call-out order","2018-06-11","00:00","1528675200000"
"469","Bottle Deposit Return Scheme","2018-03-08","00:00","1520467200000"
"470","Boundary Commissions","2018-09-10","00:00","1536537600000"
"471","Bournville Gardens Health and Community Medical Centre","2017-10-10","00:00","1507593600000"
"472","Bovine TB","2017-12-21","00:00","1513814400000"
"473","Bovine TB","2018-02-20","00:00","1519084800000"
"474","Bovine TB","2018-05-24","00:00","1527120000000"
"475","Bovine TB","2018-09-13","00:00","1536796800000"
"476","Bovine TB Strategy Review","2018-11-13","00:00","1542067200000"
"477","Bowel Cancer Screening","2018-05-01","11:06","1525172760000"
"478","Branded Health Service Medicines","2018-03-12","00:00","1520812800000"
"479","Branded Medicines Pricing","2018-11-23","00:00","1542931200000"
"480","Brazil","2017-07-06","00:00","1499299200000"
"481","Breaches of Electoral Rules: Fines","2018-10-18","00:00","1539820800000"
"482","Breast Cancer","2018-10-18","13:30","1539869400000"
"483","Breast Cancer Screening","2018-05-02","12:48","1525265280000"
"484","Breast Cancer Screening","2018-06-04","00:00","1528070400000"
"485","Bredbury Parkway Industrial Estate Extension","2018-10-23","19:22","1540322520000"
"486","Brexit (Creative Industries)","2018-03-29","00:00","1522281600000"
"487","Brexit (Food and Drink Exports)","2018-03-29","00:00","1522281600000"
"488","Brexit (Trade Agreements)","2018-03-29","00:00","1522281600000"
"489","Brexit and Foreign Affairs","2017-06-26","18:18","1498501080000"
"490","Brexit Deal: Referendum","2017-12-11","16:30","1513009800000"
"491","Brexit Discussions","2017-09-13","00:00","1505260800000"
"492","Brexit Negotiations","2017-12-11","15:37","1513006620000"
"493","Brexit Negotiations and No Deal Contingency Planning","2018-09-04","16:58","1536080280000"
"494","Brexit Timetable","2017-09-07","00:00","1504742400000"
"495","Brexit, Science and Innovation","2018-09-06","13:05","1536239100000"
"496","Brexit: Devolution","2018-03-07","00:00","1520380800000"
"497","Brexit: Environmental and Animal Welfare Standards","2017-07-20","00:00","1500508800000"
"498","Brexit: Further Devolution","2017-10-25","00:00","1508889600000"
"499","Brexit: Joint Ministerial Committee","2017-10-25","00:00","1508889600000"
"500","Brexit: Trade in Food","2018-06-14","13:30","1528983000000"
"501","Bribery Act 2010","2018-02-08","00:00","1518048000000"
"502","Bridge Tolls","2017-10-19","00:00","1508371200000"
"503","British Armed Forces: Knowledge and Experience","2018-07-09","00:00","1531094400000"
"504","British Armed Forces: Size and Strength","2018-01-24","09:30","1516786200000"
"505","British Board of Film Classification: Contingent Liability","2018-10-10","00:00","1539129600000"
"506","British Citizenship Fees: Children","2018-07-16","00:00","1531699200000"
"507","British Citizenship Fees: Children","2018-09-04","11:30","1536060600000"
"508","British Citizens: Consular Support","2017-09-06","16:00","1504713600000"
"509","British Council","2018-02-20","00:00","1519084800000"
"510","British Council Annual Report","2017-07-18","00:00","1500336000000"
"511","British Council Annual Report","2018-07-12","00:00","1531353600000"
"512","British Council: Tailored Review","2018-07-19","00:00","1531958400000"
"513","British Exports","2018-11-20","19:10","1542741000000"
"514","British Flora: Protection from Imported Diseases","2018-06-27","16:30","1530117000000"
"515","British Indian Ocean Territory (Citizenship)","2018-01-16","12:31","1516105860000"
"516","British Indian Ocean Territory","2017-06-26","00:00","1498435200000"
"517","British Jihadis (Iraq and Syria)","2018-01-31","19:38","1517427480000"
"518","British Motor Sector","2018-07-17","00:00","1531785600000"
"519","British Nationals Imprisoned Abroad","2018-03-13","16:00","1520956800000"
"520","British Nationals in Pakistan","2018-10-30","00:00","1540857600000"
"521","British Nationals: Foreign Armies and Militias","2017-06-29","00:00","1498694400000"
"522","British Passport Fraud","2018-07-16","00:00","1531699200000"
"523","British Prisoners in Iran","2017-07-18","16:30","1500395400000"
"524","British Sign Language: National Curriculum","2018-03-05","16:30","1520267400000"
"525","British Steel","2018-06-12","00:00","1528761600000"
"526","British Transport Police Scottish Division","2018-06-06","00:00","1528243200000"
"527","Broadband and Mobile Coverage: Rural Areas","2018-05-10","00:00","1525910400000"
"528","Broadband and Mobile Phone Coverage","2018-09-06","00:00","1536192000000"
"529","Broadband and Mobile Phone Coverage: Rural Areas","2018-02-08","00:00","1518048000000"
"530","Broadband: East Kilbride, Strathaven and Lesmahagow","2017-12-05","19:02","1512500520000"
"531","Broadband: Rural Areas","2018-01-31","00:00","1517356800000"
"532","Broadband: Scotland","2017-12-21","00:00","1513814400000"
"533","Broadcasting of Sport: Terrestrial Channels","2018-03-22","00:00","1521676800000"
"534","Brownfield Regeneration","2018-06-18","00:00","1529280000000"
"535","Budget 2018","2018-11-15","00:00","1542240000000"
"536","Budget 2018: Disabled People","2018-11-19","00:00","1542585600000"
"537","Budget 2018: People in Work","2018-11-19","00:00","1542585600000"
"538","Budget Gender Impact Analysis","2018-01-11","00:00","1515628800000"
"539","Budget Resolutions","2017-11-22","13:41","1511358060000"
"540","Budget Resolutions","2017-11-23","12:33","1511440380000"
"541","Budget Resolutions","2017-11-27","17:26","1511803560000"
"542","Budget Resolutions","2017-11-28","14:20","1511878800000"
"543","Budget Resolutions","2018-10-29","16:45","1540831500000"
"544","Budget Resolutions","2018-10-30","13:01","1540904460000"
"545","Budget Resolutions","2018-10-31","13:08","1540991280000"
"546","Budget Resolutions","2018-11-01","12:13","1541074380000"
"547","Building our Future Programme","2018-04-17","00:00","1523923200000"
"548","Building Regulations and Fire Safety","2018-05-17","00:00","1526515200000"
"549","Building Safety","2017-07-18","00:00","1500336000000"
"550","Building Safety","2018-03-15","11:37","1521113820000"
"551","Building Safety","2018-05-16","00:00","1526428800000"
"552","Building Safety Programme","2017-12-18","00:00","1513555200000"
"553","Building Safety Update","2018-04-16","00:00","1523836800000"
"554","Building Safety Update","2018-06-28","00:00","1530144000000"
"555","Building Safety Update","2018-10-09","00:00","1539043200000"
"556","Bullying and Harassment: Cox Report","2018-10-16","13:57","1539698220000"
"557","Bullying and Harassment: Cox Report","2018-11-05","17:59","1541440740000"
"558","Burglary and Custodial Sentences","2018-10-09","00:00","1539043200000"
"559","Burglary: Sentencing","2017-06-29","00:00","1498694400000"
"560","Burma","2018-03-15","12:20","1521116400000"
"561","Burma: Humanitarian Situation","2018-09-13","16:27","1536856020000"
"562","Bus Journeys","2018-03-01","00:00","1519862400000"
"563","Bus Journeys","2018-11-22","00:00","1542844800000"
"564","Bus Journeys: England","2018-01-18","00:00","1516233600000"
"565","Bus Routes: England and Wales","2018-07-05","00:00","1530748800000"
"566","Bus Services","2018-05-24","00:00","1527120000000"
"567","Business Banking Fraud","2018-10-09","16:30","1539102600000"
"568","Business before Questions","2017-12-05","00:00","1512432000000"
"569","Business before questions","2017-12-21","00:00","1513814400000"
"570","Business before Questions","2018-02-06","00:00","1517875200000"
"571","Business Before Questions","2018-02-20","00:00","1519084800000"
"572","Business Before Questions","2018-02-28","00:00","1519776000000"
"573","Business Before Questions","2018-03-28","00:00","1522195200000"
"574","Business before Questions","2018-06-14","00:00","1528934400000"
"575","Business Before Questions","2018-06-28","00:00","1530144000000"
"576","Business Before Questions","2018-07-10","00:00","1531180800000"
"577","Business before Questions","2018-07-17","00:00","1531785600000"
"578","Business Before Questions","2018-10-09","00:00","1539043200000"
"579","Business Before Questions","2018-10-11","00:00","1539216000000"
"580","Business Confidence","2017-06-27","00:00","1498521600000"
"581","Business Impact Target","2018-06-20","00:00","1529452800000"
"582","Business in Scotland: Support","2018-10-16","00:00","1539648000000"
"583","Business Investment","2018-07-24","00:00","1532390400000"
"584","Business Investment Overseas","2018-06-28","00:00","1530144000000"
"585","Business of the House  (Private Members’ Bills)","2017-07-17","20:41","1500324060000"
"586","Business of the House (Restoration and Renewal)","2018-01-31","00:00","1517356800000"
"587","Business of the House (Today)","2018-07-16","22:50","1531781400000"
"588","Business of the House","2017-06-22","12:17","1498133820000"
"589","Business of the House","2017-06-29","10:42","1498732920000"
"590","Business of the House","2017-07-06","12:15","1499343300000"
"591","Business of the House","2017-07-13","10:30","1499941800000"
"592","Business of the House","2017-07-20","11:34","1500550440000"
"593","Business of the House","2017-09-07","10:33","1504780380000"
"594","Business of the House","2017-09-14","11:12","1505387520000"
"595","Business of the House","2017-10-12","11:09","1507806540000"
"596","Business of the House","2017-10-19","11:15","1508411700000"
"597","Business of the House","2017-10-26","11:28","1509017280000"
"598","Business of the House","2017-11-02","22:58","1509663480000"
"599","Business of the House","2017-11-16","11:10","1510830600000"
"600","Business of the House","2017-11-23","10:55","1511434500000"
"601","Business of the House","2017-11-30","11:29","1512041340000"
"602","Business of the House","2017-12-07","11:02","1512644520000"
"603","Business of the House","2017-12-14","10:36","1513247760000"
"604","Business of the House","2017-12-21","10:39","1513852740000"
"605","Business of the House","2018-01-11","11:04","1515668640000"
"606","Business of the House","2018-01-18","10:37","1516271820000"
"607","Business of the House","2018-01-25","10:33","1516876380000"
"608","Business of the House","2018-02-01","11:17","1517483820000"
"609","Business of the House","2018-02-08","11:10","1518088200000"
"610","Business of the House","2018-02-22","00:00","1519257600000"
"611","Business of the House","2018-02-26","00:00","1519603200000"
"612","Business of the House","2018-03-01","11:28","1519903680000"
"613","Business of the House","2018-03-08","10:51","1520506260000"
"614","Business of the House","2018-03-15","10:33","1521109980000"
"615","Business of the House","2018-03-20","13:33","1521552780000"
"616","Business of the House","2018-03-22","10:35","1521714900000"
"617","Business of the House","2018-03-27","00:00","1522108800000"
"618","Business of the House","2018-03-29","11:11","1522321860000"
"619","Business of the House","2018-04-16","19:29","1523906940000"
"620","Business of the House","2018-04-19","10:41","1524134460000"
"621","Business of the House","2018-04-26","11:03","1524740580000"
"622","Business of the House","2018-05-03","10:34","1525343640000"
"623","Business of the House","2018-05-10","11:16","1525950960000"
"624","Business of the House","2018-05-17","10:41","1526553660000"
"625","Business of the House","2018-05-24","00:00","1527120000000"
